시도명,시군구명,관리기관,회사명,공장구분,단지명,공장주소,공장주소_지번,종업원합계,addr_raw,addr_gu,bjd7,prio,dong_list,bjd7_step2
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,세정테크,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 2동 1층 18호 (대원동)",경상남도 창원시 성산구 대원동 91-10번지,5,"경상남도 창원시 의창구 남면로 219, 2동 1층 18호 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,신동엔지니어링(주),계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 1동 1층 4호 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 1동 1층 4호,37,"경상남도 창원시 의창구 남면로 219, 1동 1층 4호 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,신진로기계공업(주),계획,창원국가산업단지,"경상남도 창원시 의창구 남면로113번길 2 (대원동, 신진로기계공업(주))",경상남도 창원시 성산구 대원동 91-2번지,47,"경상남도 창원시 의창구 남면로113번길 2 (대원동, 신진로기계공업(주))",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,신흥금속(주),계획,창원국가산업단지,경상남도 창원시 의창구 남면로 137 (대원동),경상남도 창원시 성산구 대원동 91-16번지,12,경상남도 창원시 의창구 남면로 137 (대원동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,아시아중공업(주),계획,창원국가산업단지,경상남도 창원시 의창구 남면로 245 (대원동),경상남도 창원시 성산구 대원동 92-3번지,53,경상남도 창원시 의창구 남면로 245 (대원동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,알에스테크,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 1동 1층 8호 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 1동 1층 8호,0,"경상남도 창원시 의창구 남면로 219, 1동 1층 8호 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,에스엠정밀,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 1동 1층 12호 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 1동 1층 12호,5,"경상남도 창원시 의창구 남면로 219, 1동 1층 12호 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,에이피엠글로벌(주),계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 121 (대원동, 에이피엠글로벌주식회사)",경상남도 창원시 성산구 대원동 91-3번지,9,"경상남도 창원시 의창구 남면로 121 (대원동, 에이피엠글로벌주식회사)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,엠엔이,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 2동 1층 17호 (대원동)",경상남도 창원시 성산구 대원동 91-10번지,8,"경상남도 창원시 의창구 남면로 219, 2동 1층 17호 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,영진이엔지,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 1동 1층 8호 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 1동 1층 8호,1,"경상남도 창원시 의창구 남면로 219, 1동 1층 8호 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,영천기공,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 1동 1층 13 (대원동), 2층13, 3층13",경상남도 창원시 성산구 대원동 91-10번지,17,"경상남도 창원시 의창구 남면로 219, 1동 1층 13 (대원동), 2층13, 3층13",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,용마테크,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 2동 1층 29호 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 2동 1층 29호,8,"경상남도 창원시 의창구 남면로 219, 2동 1층 29호 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,우진파워텍,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 2동 2층 20 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 2동 2층 20,1,"경상남도 창원시 의창구 남면로 219, 2동 2층 20 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,월드파워텍(주),계획,창원국가산업단지,경상남도 창원시 의창구 남면로 137-2 (대원동) (총 2 필지),경상남도 창원시 성산구 대원동 91-7번지,69,경상남도 창원시 의창구 남면로 137-2 (대원동) (총 2 필지),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,월드파워텍(주),계획,창원국가산업단지,경상남도 창원시 의창구 남면로 139 (대원동),경상남도 창원시 성산구 대원동 91-11번지,62,경상남도 창원시 의창구 남면로 139 (대원동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,윤테크놀로지,계획,창원국가산업단지,"경상남도 창원시 의창구, 1동 1층 2호 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 1동 1층 2호,5,"경상남도 창원시 의창구, 1동 1층 2호 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,이엘엘테크(주),계획,창원국가산업단지,경상남도 창원시 의창구 남면로 137-1 (대원동),경상남도 창원시 성산구 대원동 91-14번지,4,경상남도 창원시 의창구 남면로 137-1 (대원동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,인승정밀,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 2동 1층 27호 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 2동 1층 27호,9,"경상남도 창원시 의창구 남면로 219, 2동 1층 27호 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,정진TECH,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 2동 1층 24 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 2동 1층 24,3,"경상남도 창원시 의창구 남면로 219, 2동 1층 24 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,주식회사 신진테크,계획,창원국가산업단지,경상남도 창원시 의창구 남면로113번길 25-40 (대원동),경상남도 창원시 성산구 대원동 86-8번지,25,경상남도 창원시 의창구 남면로113번길 25-40 (대원동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,진승테크,계획,창원국가산업단지,경상남도 창원시 의창구 남면로113번길 25-40 (대원동),경상남도 창원시 성산구 대원동 86-8번지,5,경상남도 창원시 의창구 남면로113번길 25-40 (대원동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,창원벤딩산업,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 2동 1층 21호 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 2동 1층 21호,3,"경상남도 창원시 의창구 남면로 219, 2동 1층 21호 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,코리아레이저,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 1동 1층 8 (대원동), 2층8, 3층8",경상남도 창원시 성산구 대원동 91-10번지 1동 1층 8,8,"경상남도 창원시 의창구 남면로 219, 1동 1층 8 (대원동), 2층8, 3층8",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,태광메카텍(주),계획,창원국가산업단지,경상남도 창원시 의창구 남면로 227 (대원동),경상남도 창원시 성산구 대원동 92번지,37,경상남도 창원시 의창구 남면로 227 (대원동),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,태양기업사,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 1동 1층 9 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 1동 1층 9,12,"경상남도 창원시 의창구 남면로 219, 1동 1층 9 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,포스텍,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 1동 2층 1 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 1동 2층 1,2,"경상남도 창원시 의창구 남면로 219, 1동 2층 1 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,풍원정밀,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 2동 1층 25호 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 2동 1층 25호,12,"경상남도 창원시 의창구 남면로 219, 2동 1층 25호 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,한불테크,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 2동 1층 16 (대원동), 2층16, 3층16",경상남도 창원시 성산구 대원동 91-10번지 2동 1층 16,4,"경상남도 창원시 의창구 남면로 219, 2동 1층 16 (대원동), 2층16, 3층16",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,한성TECH,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 1동 1층 11 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 1동 1층 11,6,"경상남도 창원시 의창구 남면로 219, 1동 1층 11 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,현대로템(주),계획,창원국가산업단지,경상남도 창원시 의창구 창원대로 488 (대원동) (총 10 필지),경상남도 창원시 성산구 대원동 85번지,1869,경상남도 창원시 의창구 창원대로 488 (대원동) (총 10 필지),의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,형제연삭,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 2동 1층 23 (대원동)",경상남도 창원시 성산구 대원동 91-10번지 2동 1층 23,2,"경상남도 창원시 의창구 남면로 219, 2동 1층 23 (대원동)",의창구,,0.0,,
경상남도,창원시 의창구,한국산업단지공단 경남지역본부,혜원테크,계획,창원국가산업단지,"경상남도 창원시 의창구 남면로 219, 1동 1층 5호 (대원동), 2층5호, 3층5호",경상남도 창원시 성산구 대원동 91-10번지 1동 1층 5호,13,"경상남도 창원시 의창구 남면로 219, 1동 1층 5호 (대원동), 2층5호, 3층5호",의창구,,0.0,,
경상남도,창원시 의창구,경상남도 창원시,디자인글샘,개별, ,"경상남도 창원시 의창구 명서로116번길 20, 명서종합상가 3층 336호 (명서동, 명서상가)",경상남도 창원시 의창구 명서동 75-16번지 명서상가 명서종합상가 3층 336호,2,"경상남도 창원시 의창구 명서로116번길 20, 명서종합상가 3층 336호 (명서동, 명서상가)",의창구,,0.0,,
경상남도,창원시 의창구,경상남도 창원시,한국테크(주),개별, ,"경상남도 창원시 의창구 명서로116번길 20,  명서상가 3층 336호 (명서동)",경상남도 창원시 의창구 명서동 75-16 번지 명서상가 3층 336호,8,"경상남도 창원시 의창구 명서로116번길 20,  명서상가 3층 336호 (명서동)",의창구,,0.0,,
경상남도,창원시 의창구,경상남도 창원시,(주)도명테크,개별, ,경상남도 창원시 의창구 사림로111번길 32-5 (사림동),경상남도 창원시 의창구 사림동 157-2번지,9,경상남도 창원시 의창구 사림로111번길 32-5 (사림동),의창구,,0.0,,
경상남도,창원시 의창구,경상남도 창원시,(주)이비,개별, ,경상남도 창원시 의창구 사림동 9번지 창원대학교 창업보육센터 58동 311호,경상남도 창원시 의창구 사림동 9번지 창원대학교 창업보육센터 58동 311호,123,경상남도 창원시 의창구 사림동 9번지 창원대학교 창업보육센터 58동 311호,의창구,,0.0,,
경상남도,창원시 의창구,경상남도 창원시,이노메스,개별, ,"경상남도 창원시 의창구 창원대학로 20, 창원대학교 82호관(창업보육센터) 1층 3호 (사림동)",경상남도 창원시 의창구 사림동 69번지 창원대학교 82호관(창업보육센터) 1층 3호,1,"경상남도 창원시 의창구 창원대학로 20, 창원대학교 82호관(창업보육센터) 1층 3호 (사림동)",의창구,,0.0,,
경상남도,창원시 의창구,경상남도 창원시,(주)경남신문사,개별, ,"경상남도 창원시 의창구 중앙대로210번길 3 (신월동, 경남신문사)",경상남도 창원시 성산구 신월동 100-5번지,268,"경상남도 창원시 의창구 중앙대로210번길 3 (신월동, 경남신문사)",의창구,,0.0,,
경상남도,창원시 의창구,경상남도 창원시,(주)미소,개별, ,"경상남도 창원시 의창구 신월로 42,  114호, 115호 (신월동)","경상남도 창원시 성산구 신월동 68-1번지 114호, 115호",4,"경상남도 창원시 의창구 신월로 42,  114호, 115호 (신월동)",의창구,,0.0,,
경상남도,창원시 의창구,경상남도 창원시,(주)다은에프에이,개별, ,"경상남도 창원시 의창구 소계로 12, 테크동 302호 (팔용동, 창원테크노밸리) (팔용동)","경상남도 창원시 의창구 팔용동 215번지 테크동 302호 (팔용동, 창원테크노밸리)",4,"경상남도 창원시 의창구 소계로 12, 테크동 302호 (팔용동, 창원테크노밸리) (팔용동)",의창구,,0.0,,
경상남도,창원시 의창구,경상남도 창원시,(주)모던텍,개별, ,"경상남도 창원시 의창구 소계로 12, 창원테크노밸리  (팔용동)",경상남도 창원시 의창구 팔용동 215번지,21,"경상남도 창원시 의창구 소계로 12, 창원테크노밸리  (팔용동)",의창구,,0.0,,
경상남도,창원시 의창구,경상남도 창원시,(주)싸이토피아,개별, ,"경상남도 창원시 의창구 창원대로18번길 46, 경남창원과학기술진흥원 1213호 (팔용동)",경상남도 창원시 의창구 팔용동 217번지,2,"경상남도 창원시 의창구 창원대로18번길 46, 경남창원과학기술진흥원 1213호 (팔용동)",의창구,,0.0,,
경상남도,창원시 의창구,경상남도 창원시,(주)에이치엠씨,개별, ,"경상남도 창원시 의창구 의창대로116번길 34, 1층, 지하층 (팔용동)","경상남도 창원시 의창구 팔용동 170-5번지 1층, 지하층",5,"경상남도 창원시 의창구 의창대로116번길 34, 1층, 지하층 (팔용동)",의창구,,0.0,,
경상남도,창원시 의창구,경상남도 창원시,(주)엔아이티,개별, ,"경상남도 창원시 의창구 창원대로18번길 46, 경남창원과학기술진흥원 1016호 (팔용동)",경상남도 창원시 의창구 팔용동 217번지,4,"경상남도 창원시 의창구 창원대로18번길 46, 경남창원과학기술진흥원 1016호 (팔용동)",의창구,,0.0,,
